point	title	description	icon
48.8677950,2.2938095	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8729875,2.3168648	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8727767,2.3179481	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8729563,2.3166923	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8726861,2.3179721	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8729862,2.3168574	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8729876,2.3168663	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8722868,2.3180487	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8725198,2.3180021	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8722251,2.3180573	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8721635,2.3180964	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8721111,2.3181290	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8714159,2.3210143	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8724470,2.3181360	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8715700,2.3204323	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8721147,2.3181267	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8724489,2.3181358	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8718336,2.3182995	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8715688,2.3200404	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8723388,2.3181489	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8716165,2.3203316	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8721870,2.3182362	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8869538,2.3394777	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8870153,2.3395808	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8758380,2.3464375	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8759416,2.3461850	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8696042,2.3403839	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8696963,2.3404343	CCTV	operator: LCL</br>amenity: atm	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8696864,2.3404289	CCTV	operator: LCL</br>amenity: atm	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8693612,2.3421145	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8686874,2.3417899	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8696034,2.3409700	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8693661,2.3421104	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8686848,2.3417835	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8696046,2.3409738	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8688955,2.3407109	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8690156,2.3406024	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8690106,2.3406065	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8676673,2.7805398	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8454803,2.2506026	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8480273,2.2587985	CCTV	amenity: clock</br>type: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8454874,2.2558178	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8422925,2.2506795	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8426671,2.2488226	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8447277,2.2574608	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8387180,2.2518362	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8386876,2.2545563	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8442727,2.2812455	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8442624,2.2811876	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8273169,2.2792866	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8005319,2.1713013	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8005515,2.1713011	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8205117,2.2848207	CCTV	amenity: camera	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8199549,2.2839311	CCTV	amenity: camera	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8645849,2.2971238	CCTV	note: on the roof	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8655195,2.3029983	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8602946,2.3247818	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8546030,2.2879527	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8624585,2.3469792	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8623395,2.3469712	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8624651,2.3469562	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8625506,2.3469141	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8610735,2.3356185	CCTV	video surveillancetype: indoor	http://www.leretourdelautruche.com/map/cctv/cctv_indoor.png
48.8605898,2.3521542	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8606671,2.3521963	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8593004,2.3564526	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8593003,2.3564492	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8590190,2.3570722	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8594285,2.3576850	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8495156,2.3446878	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8492449,2.3445322	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8481240,2.3442142	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8495350,2.3446736	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8488841,2.3685981	CCTV	video surveillancetype: indoor	http://www.leretourdelautruche.com/map/cctv/cctv_indoor.png
48.8439418,2.3088143	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8440310,2.3089101	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8386051,2.3156797	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8446717,2.3395874	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8418051,2.3558473	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8416326,2.3559163	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8420432,2.3557541	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8442251,2.3791357	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8441489,2.3781926	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8439943,2.3792165	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8436974,2.3793752	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8443170,2.3793440	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8439936,2.3792178	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8438881,2.3788684	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8442261,2.3791370	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8436418,2.3793355	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8209748,2.2858310	CCTV	amenity: camera	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.7636163,2.1673243	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.7029120,2.1814067	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.7019201,2.1820354	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.7002679,2.1809966	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8551415,2.4899419	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8352589,2.5423273	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8348419,2.5409620	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8355613,2.5429948	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8353569,2.5408271	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8320695,2.5347971	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8242097,2.5322339	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8263025,2.5421779	CCTV	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8253570,2.5430764	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8463177,2.5533982	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8477015,2.5527287	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8491305,2.5523596	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.8071157,2.4718487	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8047214,2.4853565	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.7980568,2.4859299	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.7969783,2.4863521	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.7645098,2.4887707	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.7644395,2.4899245	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.6330356,2.4124791	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6339680,2.4086654	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6332295,2.4128423	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6310320,2.4126653	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6309306,2.4151333	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6300074,2.4166419	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6285948,2.4179970	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6264989,2.4203857	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6296565,2.4229282	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6262680,2.4235708	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6233508,2.4015249	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6209392,2.4050819	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6182562,2.4080689	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6196882,2.4086162	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6101571,2.4035057	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6157926,2.4202689	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.4149073,2.4567933	Le Cyclop	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9197674,1.9036016	Tram Libération	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9194351,1.9035871	Garage à vélo Libération	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9183505,1.9026228	Parc relais tram	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9191140,1.9025304	Coin ED	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9149618,1.9003898	Bld Québec/Tram	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9161350,1.9012773	Avenue du Général Patton	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9150784,1.9035175	2 Allée Pierre de Coubertin	note: On top of the building	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9011572,1.9061918	Place de la République	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9005887,1.9063289	Place Louis XI/Rue Louis Roguet	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9007594,1.9028961	Place de Gaulle 1	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9012381,1.9018735	Place de Gaulle 1	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9027218,1.9038265	Place du Martroi	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9007415,1.9106136	Rue Pothier	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9008402,1.9090996	Parisie/Dolet	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
47.9004149,1.9131314	Rue de Bourgogne 1	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8999322,1.9059405	Rue des Trois Clefs/Rue de Bourgogne	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8999457,1.9063596	Rue Louis Roguet/Rue de Bourgogne	note: Need to recheck	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9001861,1.9104300	Préfecture	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8996522,1.9099225	Rue saint germain 1	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8996684,1.9099681	Rue saint Germain 2	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9000720,1.9085631	Temple	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9000090,1.9074076	Rue de Bourgogne 260@258	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8994613,1.9065266	Rue de la Cholerie/Place du Châtelet	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8984854,1.9093871	10-8 rue de la Poterne	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8984131,1.9083451	Place de la Loire sur la Halle	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8987383,1.9093063	Rue de la Poterne	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8985275,1.9080666	Jardin de la Charpenterie	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8979894,1.9109306	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.9003519,1.9123806	Rue de Bourgogne 2 139 141	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
47.8980180,1.9121834	River side in front of number 12	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.0010905,3.7198977	CCTV	operator: Maire de Saint-Florentin</br>type: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.0025562,3.7293714	CCTV	operator: Maire de Saint-Florentin</br>type: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.0005091,3.7272860	CCTV	operator: Maire de Saint-Florentin</br>type: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.0016296,3.7250280	CCTV	operator: Maire de Saint-Florentin</br>type: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
47.9987515,3.7184757	CCTV	operator: Maire de Saint-Florentin</br>type: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
49.6149980,6.1091107	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
49.6124955,6.1235231	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
49.6105184,6.1329116	CCTV	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
49.3710370,6.7076048	CCTV	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
49.2404049,7.0004820	CCTV	video surveillancetype: traffic	http://www.leretourdelautruche.com/map/cctv/cctv.png
49.2768835,7.0330876	CCTV	video surveillancetype: traffic	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8241719,7.7303274	Caméra de surveillance	video surveillance	http://www.leretourdelautruche.com/map/cctv/cctv.png
48.8240760,7.7294861	Caméra de surveillance	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.8251217,7.7322473	Caméra de Surveillance	video surveillancetype: outdoor	http://www.leretourdelautruche.com/map/cctv/cctv_outdoor.png
48.6488400,7.7333900	A4/D63	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6466200,7.7334600	A4/D63	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6420900,7.7307300	A4 / Proche de la rue Alexandre Volta (Reichstett)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6381100,7.7276100	A4/D263	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6271400,7.7242400	A4 / Proche de la rue du Dépôt (Souffelweyersheim)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6195200,7.7261600	A4 / Proche du Lerchenberg	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6148300,7.7337900	Angle de l'avenue de Périgueux et de la rue Vendenheim (Bischheim)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6106000,7.7338200	Angle de la route du Général de Gaulle et avenue de la 2ème Division blindée (Schiltigheim)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6040300,7.7173800	Place François Arago / Rue Lavoisier (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6049700,7.7175300	Place François Arago / Rue Paracelse (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6053200,7.7194200	Entre les rues Kepler Augustin Fresnel / Espace vert (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6042500,7.7288500	A4 / Proche de l'ancien centre de tri de la poste	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5870500,7.6668700	Carrefour des rues du Général Leclerc et des Seigneurs (Wolfisheim)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5991400,7.7079300	Place St-Antoine / Rue de Berstett (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6004000,7.7114100	Rue de Mittelhausbergen (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5927400,7.6982100	Rue Lamartine / Tram Maillon (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5925400,7.6979500	Angle de la rue Lamartine et de l'avenue Corneille (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5950800,7.6943600	Angle de l'avenue Corneille et de la rue Baden Powell (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5978900,7.6912400	Toit de la Ligue d'Alsace football (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5953800,7.6972900	Place Byron (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5970300,7.7002800	Avenue Tolstoï / Le Galet (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5943500,7.7000600	Angle des avenues Cervantes et Racine (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5949700,7.6966000	Place Buchner / Ecole Mat. Jacqueline  (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5952800,7.6932300	Rue Baden Powell (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5963300,7.7014300	Maille Catherine / Derrière le Galet (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5951100,7.7070800	Angle de la rue Paul Valery et de l'avenue Molière (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5944800,7.7038200	Avenue Shakespeare (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5950000,7.7100800	Angle de la route d'Oberhausbergen et de la rue de Stutzheim (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5979600,7.7097600	Place St-Antoine / Rue de Hurtigheim (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5937500,7.7032500	Hôpital / Entre Avenues Racine et Shakespeare (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5931000,7.7108600	Avenue Molière (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6022800,7.7200100	Angle des rues Lavoisier et du Rieth (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.6033400,7.7134300	Place de Haldenbourg (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5912800,7.6974200	Auchan / Place / Eglise / Centre culturel (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5919100,7.6965100	Auchan / Bibliothèque (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5919300,7.7039200	Angle des avenues Racine et Dante / Tram / 1 (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5918700,7.7043500	Angle des avenues Racine et Dante / Tram / 2 (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5911700,7.7090900	Avenue Racine et Rue Calmette (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5906300,7.7063600	Place Erasme / parking derrière la CAF (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5888200,7.7074900	Boulevard de la Fontaine (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5915900,7.7067400	Tram Hôpital de Hautepierre (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5902300,7.7032600	Place Montaigne / Ecole Eleonore (Hautepierre)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5854800,7.6947900	Parc des Poteries / Lycée Rudloff (Koenigshoffen)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5917400,7.7206600	Angle de la route d'Oberhausbergen et de la rue Marcel Proust (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5917100,7.7211800	Angle de la route d'Oberhausbergen et de la rue de l'Anneau (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5913400,7.7252400	Parking du tram Rotonde / 1 (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5911700,7.7265600	Parking du tram Rotonde / 2 (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5890300,7.7302600	A35 / Proche de la nécropole nationale (Rocade Ouest)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5883300,7.7251900	Angle des rues Pierre Nuss et Mail Charles Pierre / Skate Park (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5920800,7.7333400	Rue du Marché gare (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
48.5891800,7.7251900	Rue Pierre Nuss / Skate Park / Patinoire (Cronenbourg)	video surveillancetype: public	http://www.leretourdelautruche.com/map/cctv/cctv_public.png
